-0.059511,0.0072071,0.0050269,149.1,-0.00010313,0.2651,0.57341
-0.059507,-0.014127,-0.0032896,150.56,-0.0001145,0.2626,0.59279
-0.059503,0.00048576,-0.002638,150.87,-0.00012662,0.26,0.61206
-0.059498,-0.01265,-0.0032766,149.05,-0.00013949,0.25733,0.63121
-0.059494,0.014578,-0.0045523,151.68,-0.00015314,0.25457,0.65024
-0.059489,0.015391,-0.0059059,149.85,-0.00016756,0.25173,0.66915
-0.059484,0.01302,-0.00091699,150.86,-0.00018278,0.24881,0.68792
-0.059479,-0.015237,0.0055591,148.49,-0.00019879,0.24581,0.70656
-0.059474,0.00448,0.0068321,148.28,-0.00021562,0.24272,0.72507
-0.059469,0.0096297,-0.0027802,148.13,-0.00023327,0.23956,0.74343
-0.059464,-0.0003017,0.0048626,151.87,-0.00025176,0.23631,0.76165
-0.059458,0.004877,0.0072261,150.36,-0.00027108,0.23299,0.77972
-0.059453,0.0037718,-0.0029688,151.11,-0.00029126,0.22959,0.79764
-0.059447,0.009137,0.0039314,151.08,-0.00031231,0.22611,0.8154
-0.059441,0.0026181,-0.0019559,150.88,-0.00033422,0.22255,0.83301
-0.059435,-0.013851,-0.0043149,148.44,-0.00035702,0.21891,0.85045
-0.059429,-0.000347,0.002187,149.51,-0.00038071,0.2152,0.86772
-0.059423,-0.013525,0.0064133,150.34,-0.0004053,0.21141,0.88483
-0.059417,-0.0075762,-0.0059762,151.83,-0.0004308,0.20755,0.90176
-0.05941,-0.010262,-0.00081485,148.61,-0.00045721,0.20361,0.91851
-0.059404,-0.0086654,-0.0056558,151.67,-0.00048454,0.1996,0.93509
-0.059397,-0.0031872,-0.0034924,148.49,-0.00051279,0.19552,0.95148
-0.05939,-0.0015576,0.0062049,149.49,-0.00054198,0.19136,0.96768
-0.059384,0.014877,0.0064686,150.48,-0.00057211,0.18713,0.98369
-0.059377,0.01215,0.0064645,150.01,-0.00060317,0.18283,0.9995
-0.05937,0.0016365,0.004389,150.42,-0.00063518,0.17846,1.0151
-0.059363,0.0070873,0.0061881,151.6,-0.00066812,0.17402,1.0305
-0.059355,0.0032858,0.0047522,151.42,-0.00070201,0.16952,1.0457
-0.059348,-0.0098271,0.0011539,148.45,-0.00073683,0.16494,1.0608
-0.059341,0.015178,-0.00012652,148.99,-0.00077259,0.16029,1.0755
-0.059333,-0.0017335,0.0002231,150.44,-0.00080927,0.15558,1.0901
-0.059325,-0.0088323,0.0021762,148.65,-0.00084688,0.15081,1.1045
-0.059318,0.014449,0.0043346,151.32,-0.0008854,0.14597,1.1186
-0.05931,-0.0059431,0.0025619,151.57,-0.00092482,0.14106,1.1325
-0.059302,-0.0087443,0.0065349,151.33,-0.00096513,0.13609,1.1462
-0.059294,-0.013649,0.0044879,151.8,-0.0010063,0.13106,1.1597
-0.059286,0.015343,-0.004772,151.03,-0.0010484,0.12597,1.1729
-0.059278,0.017237,-0.0019972,149.96,-0.0010912,0.12082,1.1859
-0.05927,0.0084848,0.004251,148.97,-0.0011349,0.1156,1.1986
-0.059261,-0.013875,-0.0030262,151.31,-0.0011795,0.11033,1.2111
-0.059253,0.0081567,-0.0047927,149.91,-0.0012247,0.105,1.2234
-0.059244,-0.0064305,0.004639,150.39,-0.0012708,0.099614,1.2354
-0.059236,-0.0062442,-0.0051036,149.6,-0.0013175,0.09417,1.2471
-0.059227,-0.013662,0.0059197,151.25,-0.001365,0.088671,1.2586
-0.059219,0.0038867,-0.0054335,151.87,-0.0014131,0.083118,1.2699
-0.05921,-0.0061012,0.0067812,150.09,-0.0014618,0.077511,1.2809
-0.059201,-0.0055024,-0.0053019,149.31,-0.0015111,0.071852,1.2916
-0.059192,-0.007207,0.005717,150.08,-0.001561,0.066142,1.302
-0.059183,0.0078742,0.0048194,151.74,-0.0016115,0.06038,1.3122
-0.059175,-0.012642,-0.005271,148.77,-0.0016624,0.05457,1.3221
-0.059166,-0.0022198,0.00494,148.39,-0.0017137,0.048711,1.3318
-0.059156,0.0067558,0.0061352,149.09,-0.0017655,0.042804,1.3411
-0.059147,0.0089864,0.0057947,148.86,-0.0018177,0.036851,1.3502
-0.059138,-0.01169,0.0056887,151.6,-0.0018702,0.030852,1.359
-0.059129,0.011926,0.007048,151.11,-0.0019231,0.024809,1.3675
-0.05912,-0.00067333,-0.004429,148.66,-0.0019762,0.018722,1.3757
-0.05911,-0.003895,0.0050553,148.7,-0.0020295,0.012593,1.3837
-0.059101,0.00033744,0.0012708,150.49,-0.0020831,0.0064232,1.3913
-0.059092,-0.0093432,0.0063518,148.76,-0.0021368,0.00021266,1.3987
-0.059082,0.0050739,0.004017,151.06,-0.0021907,-0.006037,1.4057
-0.059073,0.011727,0.0035008,149.16,-0.0022447,-0.012325,1.4125
-0.059063,0.0054892,0.0075682,148.24,-0.0022988,-0.01865,1.4189
-0.059054,0.0022746,0.0047422,150.44,-0.0023531,-0.02501,1.4251
-0.059044,-0.011215,-0.0055945,149.98,-0.0024074,-0.031406,1.4309
-0.059034,0.0015936,0.00050335,148.19,-0.0024618,-0.037835,1.4365
-0.059025,0.0031491,0.0044294,148.24,-0.0025163,-0.044297,1.4417
-0.059015,-0.0033193,0.0075736,149.95,-0.0025709,-0.05079,1.4466
-0.059006,0.0019629,0.0078633,151.76,-0.0026256,-0.057313,1.4512
-0.058996,-0.0053095,0.0028025,149.51,-0.0026805,-0.063866,1.4555
-0.058986,-0.0036317,0.0027373,149.27,-0.0027356,-0.070447,1.4595
-0.058976,0.016117,-0.0023658,151.78,-0.0027908,-0.077054,1.4631
-0.058967,0.0052822,-0.0055562,151.19,-0.0028464,-0.083687,1.4665
-0.058957,0.018642,0.0018448,148.23,-0.0029024,-0.090345,1.4695
-0.058947,0.0078113,0.0037024,151.29,-0.002958,-0.097027,1.4722
-0.058937,-0.0053681,0.0020216,150.73,-0.0030126,-0.10373,1.4745
-0.058928,0.013916,-0.0034572,150.66,-0.0030662,-0.11045,1.4765
-0.058918,-0.0002729,-0.0055542,151.64,-0.0031189,-0.1172,1.4782
-0.058908,0.013749,0.005058,148.16,-0.0031707,-0.12396,1.4796
-0.058898,-0.0010675,0.0007757,149.57,-0.0032217,-0.13074,1.4807
-0.058888,0.016925,-0.003308,148.41,-0.0032718,-0.13754,1.4814
-0.058879,-0.0015198,0.001328,149.86,-0.0033211,-0.14435,1.4817
-0.058869,0.0042419,-0.0034666,148.84,-0.0033696,-0.15118,1.4818
-0.058859,-0.0027744,0.005019,151.33,-0.0034172,-0.15802,1.4815
-0.058849,0.0081226,0.005843,148.42,-0.0034639,-0.16487,1.4808
-0.05884,-0.0011909,0.0017102,148.92,-0.0035098,-0.17172,1.4798
-0.05883,0.013322,0.0028093,148.13,-0.0035548,-0.17859,1.4785
-0.05882,0.0065908,0.0043576,151.03,-0.0035988,-0.18547,1.4768
-0.05881,0.015188,0.0073178,148.96,-0.0036419,-0.19235,1.4748
-0.058801,0.013591,0.0040884,150.17,-0.0036839,-0.19924,1.4725
-0.058791,0.018147,0.0021656,149.91,-0.003725,-0.20614,1.4698
-0.058781,-0.0092457,0.0023425,150.31,-0.0037649,-0.21303,1.4667
-0.058772,0.018247,0.0064486,151.36,-0.0038036,-0.21993,1.4633
-0.058762,-0.0017543,0.001831,150.73,-0.0038412,-0.22682,1.4596
-0.058753,-0.0074047,0.0036945,151.78,-0.0038775,-0.23372,1.4555
-0.058743,0.0090843,-0.0047004,150.5,-0.0039126,-0.24062,1.4511
-0.058734,0.007727,0.0045191,150.7,-0.0039463,-0.24751,1.4463
-0.058724,-0.0014582,-0.0036991,148.26,-0.0039786,-0.25439,1.4412
-0.058715,0.018993,0.0028452,150.43,-0.0040095,-0.26127,1.4357
-0.058705,0.014061,-0.0022581,149.36,-0.0040389,-0.26815,1.4299
-0.058696,-0.0039766,-0.0020415,149.33,-0.0040667,-0.27501,1.4237
-0.058687,0.0082346,0.00050761,150.19,-0.0040929,-0.28186,1.4172
-0.058677,-0.0047243,0.0066623,148.81,-0.0041175,-0.28871,1.4103
-0.058668,0.0089734,-0.0017707,148.4,-0.0041404,-0.29554,1.403
-0.058659,-0.0080663,0.0065732,148.09,-0.0041616,-0.30236,1.3955
-0.05865,-0.0059899,-0.00031806,150.8,-0.004181,-0.30916,1.3875
-0.058641,0.0097458,5.6848e-05,149.36,-0.0041985,-0.31595,1.3792
-0.058632,0.014232,0.0016441,149.71,-0.0042142,-0.32272,1.3706
-0.058623,-0.0062958,-0.0049731,151.88,-0.0042279,-0.32947,1.3616
-0.058614,-0.0056332,-0.0036278,151.26,-0.0042398,-0.3362,1.3523
-0.058605,0.010789,0.0070706,149.71,-0.0042496,-0.34291,1.3426
-0.058596,0.016055,-0.005841,149.61,-0.0042574,-0.3496,1.3325
-0.058587,-0.0078549,0.0048258,148.49,-0.0042632,-0.35627,1.3222
-0.058579,0.016872,-0.0058433,148.16,-0.0042668,-0.36291,1.3114
-0.05857,-0.0067769,0.00089149,150.68,-0.0042684,-0.36952,1.3003
-0.058561,-0.0011923,-0.00051351,148.81,-0.0042678,-0.37611,1.2889
-0.058553,0.011247,-0.0012004,149.02,-0.004265,-0.38266,1.2771
-0.058545,0.0023198,0.0043308,149.71,-0.00426,-0.38919,1.265
-0.058536,0.011839,0.00013005,148.25,-0.0042529,-0.39569,1.2525
-0.058528,0.021718,0.0016148,151.36,-0.0042434,-0.40215,1.2397
-0.05852,0.021547,0.0014874,151.42,-0.0042318,-0.40859,1.2266
-0.058512,0.013266,0.0053482,151.46,-0.0042178,-0.41498,1.213
-0.058504,0.001815,-0.0064557,150.15,-0.0042015,-0.42134,1.1992
-0.058496,-0.0062887,-0.0034613,148.38,-0.004183,-0.42767,1.185
-0.058488,0.013444,-1.2012e-05,150.98,-0.0041621,-0.43395,1.1705
-0.05848,0.018066,0.0048618,149.1,-0.0041389,-0.4402,1.1556
-0.058472,0.019548,-0.0044993,148.1,-0.0041133,-0.4464,1.1404
-0.058465,-0.0035051,-0.0019405,148.75,-0.0040854,-0.45256,1.1249
-0.058457,0.017836,0.0056042,151.8,-0.0040552,-0.45868,1.109
-0.05845,0.023123,-0.0029483,150.92,-0.0040225,-0.46475,1.0928
-0.058443,0.0087834,0.0047989,148.34,-0.0039875,-0.47078,1.0763
-0.058435,0.011513,-0.0067392,150.19,-0.0039501,-0.47676,1.0594
-0.058428,0.01683,-0.00053391,148.54,-0.0039103,-0.48269,1.0422
-0.058421,0.022483,-0.0049135,148.64,-0.0038682,-0.48858,1.0247
-0.058414,-0.0053062,0.0066476,151.09,-0.0038236,-0.49441,1.0068
-0.058408,0.020968,0.0047232,150.55,-0.0037767,-0.50019,0.98866
-0.058401,0.0064823,-0.0041766,149.11,-0.0037274,-0.50592,0.97017
-0.058394,-0.0042321,-0.0025979,149.58,-0.0036756,-0.51159,0.95136
-0.058388,0.0052987,-0.0045278,148.21,-0.0036215,-0.51721,0.93223
-0.058382,0.012989,0.0035884,148.34,-0.003565,-0.52277,0.91279
-0.058375,-0.0010347,-0.0004116,150.79,-0.0035061,-0.52828,0.89303
-0.058369,0.0027616,-0.0012545,148.71,-0.0034449,-0.53372,0.87296
-0.058363,0.020038,0.0038201,151.12,-0.0033812,-0.53911,0.85259
-0.058357,0.018481,-0.00058037,149.06,-0.0033152,-0.54443,0.83191
-0.058352,-0.0069005,0.0031412,149.02,-0.0032469,-0.54969,0.81092
-0.058346,0.002033,-0.0037783,150.74,-0.0031761,-0.55489,0.78964
-0.058341,0.0035495,-0.00020036,150.51,-0.0031031,-0.56003,0.76805
-0.058335,0.017929,0.0040459,149.24,-0.0030277,-0.5651,0.74617
-0.05833,0.0076627,0.00028963,150.5,-0.0029499,-0.5701,0.72399
-0.058325,0.0052898,-0.0033635,148.79,-0.0028699,-0.57503,0.70153
-0.05832,0.0013049,0.0054507,151.16,-0.0027876,-0.5799,0.67877
-0.058316,0.012382,-0.0039035,149.22,-0.002703,-0.58469,0.65573
-0.058311,-0.007493,-0.0039217,151.01,-0.0026161,-0.58942,0.63241
-0.058306,0.017338,-0.0068576,150.75,-0.002527,-0.59407,0.60881
-0.058302,-0.0034603,0.0040366,150.06,-0.0024358,-0.59865,0.58493
-0.058298,0.021897,0.0033944,148.14,-0.0023423,-0.60316,0.56078
-0.058294,0.01351,-0.0032813,149.52,-0.0022467,-0.60759,0.53636
-0.05829,0.022935,-0.0053172,149.42,-0.002149,-0.61194,0.51167
-0.058286,0.012768,0.0027538,151.79,-0.0020493,-0.61622,0.48672
-0.058283,0.018719,-0.0045574,150.87,-0.0019475,-0.62042,0.4615
-0.058279,0.012625,-0.00015069,150.66,-0.0018438,-0.62454,0.43603
-0.058276,0.010642,0.0029628,149.08,-0.0017382,-0.62858,0.4103
-0.058273,0.0075502,-0.0018636,151.34,-0.0016308,-0.63254,0.38433
-0.05827,0.022841,-0.0040469,148.6,-0.0015215,-0.63642,0.3581
-0.058268,0.0011533,-0.0071866,151.36,-0.0014106,-0.64021,0.33164
-0.058265,-0.002471,-0.0025698,150.94,-0.0012981,-0.64392,0.30493
-0.058263,0.011538,0.0041883,148.24,-0.0011842,-0.64754,0.27798
-0.058261,0.0037746,0.0029724,150.45,-0.0010688,-0.65108,0.25081
-0.058258,-0.0026783,0.0015515,150.19,-0.00095209,-0.65453,0.2234
-0.058257,0.00036033,0.0045573,148.2,-0.00083427,-0.6579,0.19577
-0.058255,0.010273,-0.0012836,149.44,-0.00071542,-0.66117,0.16792
-0.058254,0.0069152,-0.0045967,149.37,-0.00059572,-0.66436,0.13985
-0.058252,0.019109,-0.0083906,150.33,-0.00047531,-0.66746,0.11156
-0.058251,0.012984,0.0017978,148.37,-0.00035438,-0.67046,0.08307
-0.05825,0.01747,-0.0064469,148.69,-0.00023252,-0.67337,0.054372
-0.05825,-0.0060035,0.0018729,151.89,-0.00010929,-0.67619,0.025472
-0.058249,0.01815,0.0032002,151.26,1.5164e-05,-0.67892,-0.0036249
-0.058249,0.016696,0.0039255,150.64,0.00014071,-0.68155,-0.032915
-0.058249,0.0061804,0.00074326,149.16,0.00026722,-0.68409,-0.062394
-0.058249,0.0089373,0.003568,150.25,0.00039458,-0.68653,-0.092057
-0.058249,0.018781,0.0011939,148.26,0.00052266,-0.68887,-0.1219
-0.058249,0.0099731,-0.0082849,150.83,0.00065134,-0.69111,-0.15192
-0.05825,0.0042938,0.0039257,149.59,0.00078053,-0.69326,-0.18211
-0.058251,0.012301,-0.0078332,150.73,0.00091011,-0.69531,-0.21247
-0.058252,0.009683,-0.0085175,149.08,0.00104,-0.69726,-0.24299
-0.058253,-0.006986,0.0031526,148.71,0.00117,-0.6991,-0.27366
-0.058255,0.01427,0.0045024,149.77,0.0013002,-0.70085,-0.3045
-0.058257,0.024099,-0.0090665,151.29,0.0014303,-0.70249,-0.33547
-0.058259,0.0006223,-0.0024377,148.52,0.0015603,-0.70404,-0.3666
-0.058261,0.011551,-0.00098136,150.11,0.0016902,-0.70547,-0.39786
-0.058263,0.01758,-0.0039677,150.38,0.0018197,-0.70681,-0.42926
-0.058266,0.019709,-0.0022551,150.33,0.0019488,-0.70804,-0.46079
-0.058268,0.00043361,0.0016872,149.99,0.0020775,-0.70916,-0.49244
-0.058272,0.020686,-0.001899,150.58,0.0022056,-0.71018,-0.52421
-0.058275,0.02287,-0.0021849,151.15,0.002333,-0.71109,-0.5561
-0.058278,-0.0061282,0.0032497,150.04,0.0024597,-0.7119,-0.58809
-0.058282,0.0068175,0.0021668,150.65,0.0025855,-0.7126,-0.6202
-0.058286,0.017583,-0.0066257,148.88,0.0027104,-0.71319,-0.6524
-0.05829,-0.0036858,-0.0006095,151.14,0.0028343,-0.71367,-0.6847
-0.058294,0.018966,-0.0043503,150.28,0.0029571,-0.71404,-0.71709
-0.058299,0.015022,0.0013522,150.95,0.0030786,-0.7143,-0.74956
-0.058304,0.014016,0.0030487,151.62,0.0031989,-0.71446,-0.78212
-0.058309,0.017215,0.0026833,151.66,0.0033177,-0.7145,-0.81475
-0.058314,0.0039496,-0.0079954,151.17,0.0034351,-0.71443,-0.84745
-0.058319,0.021989,-0.0056467,148.58,0.0035509,-0.71425,-0.88021
-0.058325,0.010893,-0.0063322,150.65,0.003665,-0.71396,-0.91304
-0.058331,0.011025,-0.0095066,151.11,0.0037773,-0.71355,-0.94591
-0.058337,0.019332,0.0027483,151.26,0.0038878,-0.71304,-0.97884
-0.058344,-0.0072407,0.0031627,151.85,0.0039963,-0.71241,-1.0118
-0.05835,-0.0066072,-0.0060326,148.38,0.0041028,-0.71166,-1.0448
-0.058357,0.005524,-0.008293,151.72,0.0042071,-0.7108,-1.0779
-0.058364,0.013793,0.00028405,148.42,0.0043092,-0.70983,-1.1109
-0.058371,-0.00062366,-0.0049776,150.43,0.004409,-0.70875,-1.144
-0.058379,0.010681,-0.0082379,151.13,0.0045063,-0.70755,-1.1771
-0.058387,0.021923,0.00077815,150.91,0.004601,-0.70623,-1.2103
-0.058395,0.014248,-0.0015056,149.39,0.0046932,-0.7048,-1.2434
-0.058403,0.017692,-0.0094148,149.08,0.0047826,-0.70325,-1.2765
-0.058412,0.00078496,-0.00074578,149.96,0.0048692,-0.70159,-1.3096
-0.05842,0.0067511,-0.0038397,148.5,0.0049529,-0.69981,-1.3428
-0.058429,0.0089292,0.0021028,151.47,0.0050336,-0.69792,-1.3759
-0.058438,0.01845,-0.0084757,150.86,0.0051112,-0.69591,-1.4089
-0.058448,0.0138,-0.00098296,149.82,0.0051856,-0.69378,-1.442
-0.058457,0.0027712,0.00097396,148.63,0.0052567,-0.69154,-1.475
-0.058467,-0.0029993,-0.0080475,150.04,0.0053244,-0.68917,-1.508
-0.058478,0.010226,-0.0020191,148.71,0.0053886,-0.6867,-1.5409
-0.058488,0.0090326,-0.00043431,150.48,0.0054493,-0.6841,-1.5738
-0.058498,0.0064095,0.0011753,148.84,0.0055064,-0.68139,-1.6067
-0.058509,-0.0029626,-0.0065648,150.44,0.0055597,-0.67856,-1.6394
-0.05852,0.0026245,-0.0050073,151.36,0.0056092,-0.67561,-1.6722
-0.058532,0.010319,-0.0029094,149.22,0.0056548,-0.67255,-1.7048
-0.058543,0.02006,-0.0012343,149.62,0.0056965,-0.66937,-1.7374
-0.058555,-0.0045986,-0.011007,150.49,0.005734,-0.66607,-1.7699
-0.058567,0.0048153,-0.000665,149.1,0.0057675,-0.66265,-1.8023
-0.058579,0.0033709,-0.008963,148.83,0.0057967,-0.65912,-1.8346
-0.058592,-0.00087569,-0.0097312,149.99,0.0058217,-0.65547,-1.8668
-0.058605,0.010612,-0.0044973,149.96,0.0058423,-0.6517,-1.8989
-0.058617,0.018225,-0.0012551,150.49,0.0058584,-0.64782,-1.9309
-0.058631,0.017745,-0.0073225,148.78,0.0058701,-0.64381,-1.9628
-0.058644,0.002659,-0.0053924,148.12,0.0058773,-0.63969,-1.9945
-0.058658,0.015008,-0.0034498,148.81,0.0058798,-0.63546,-2.0262
-0.058672,0.02086,-0.0055172,151.56,0.0058777,-0.6311,-2.0577
-0.058686,0.0042115,-0.010498,148.85,0.0058709,-0.62664,-2.089
-0.0587,0.013371,-0.0015874,148.79,0.0058593,-0.62205,-2.1203
-0.058715,-0.00783,-0.006664,148.91,0.0058428,-0.61735,-2.1514
-0.05873,-0.0034783,-0.0078549,149.38,0.0058215,-0.61253,-2.1823
-0.058745,-0.0043568,-0.0046293,149.4,0.0057953,-0.6076,-2.2131
-0.05876,0.0018638,-0.0034062,150.02,0.0057642,-0.60255,-2.2437
-0.058776,0.00477,0.0012426,148.26,0.005728,-0.59739,-2.2741
-0.058791,-0.0047085,-0.0031744,151.31,0.0056869,-0.59211,-2.3044
-0.058807,0.0029193,-0.0094719,148.46,0.0056407,-0.58671,-2.3345
-0.058824,0.00063875,-0.0080077,149.25,0.0055893,-0.58121,-2.3644
-0.05884,0.012376,-0.0024225,149.77,0.0055329,-0.57558,-2.3941
-0.058857,-0.0029709,-9.576e-05,150.56,0.0054714,-0.56985,-2.4236
-0.058874,-0.00057633,-0.0019806,149.51,0.0054046,-0.564,-2.4529
-0.058891,-0.0069977,-0.0091959,149.46,0.0053327,-0.55804,-2.4821
-0.058909,-0.010538,-0.0060086,149.03,0.0052556,-0.55197,-2.511
-0.058926,-0.010503,-0.005667,148.37,0.0051733,-0.54578,-2.5397
-0.058944,-0.00080687,-0.0081579,150.78,0.0050858,-0.53948,-2.5681
-0.058962,-0.0048008,8.4463e-06,148.11,0.004993,-0.53307,-2.5964
-0.058981,0.00024181,-0.0037455,149.04,0.004895,-0.52655,-2.6244
-0.059,-0.00047632,-0.0080201,150.08,0.0047917,-0.51992,-2.6522
-0.059018,0.016666,-0.011215,149.98,0.0046831,-0.51319,-2.6797
-0.059038,-0.0029388,-0.0016093,151.61,0.0045692,-0.50634,-2.707
-0.059057,0.0079242,-0.0030762,150.38,0.00445,-0.49938,-2.734
-0.059076,0.0028373,-0.011389,151.92,0.0043256,-0.49232,-2.7608
-0.059096,-0.0044399,-0.00087741,150.38,0.0041958,-0.48514,-2.7873
-0.059116,0.00299,-0.0026793,148.71,0.0040607,-0.47786,-2.8136
-0.059137,0.01037,4.8292e-05,149.03,0.0039202,-0.47048,-2.8396
-0.059157,0.016918,-0.0022743,148.41,0.0037744,-0.46299,-2.8653
-0.059178,-0.01075,-0.0057364,148.15,0.0036233,-0.45539,-2.8907
-0.059199,-0.013035,-0.012185,149.09,0.0034667,-0.44769,-2.9159
-0.05922,-0.0017309,-0.0058473,149.7,0.0033048,-0.43988,-2.9407
-0.059242,0.017968,-0.008988,149.93,0.0031374,-0.43197,-2.9653
-0.059264,0.016449,-0.0081256,149.81,0.0029646,-0.42396,-2.9896
-0.059286,0.0057359,-0.00037319,149.88,0.0027866,-0.41585,-3.0135
-0.059308,-0.0052949,-0.0062496,149.01,0.0026037,-0.40764,-3.0372
-0.059331,-0.003306,0.00023689,151.77,0.002416,-0.39933,-3.0605
-0.059353,0.0078324,-0.005359,149.07,0.0022235,-0.39091,-3.0836
-0.059376,0.0020754,-0.0098819,151.3,0.0020261,-0.3824,-3.1063
-0.059399,-0.0034748,-0.0018029,148.1,0.001824,-0.37379,-3.1287
-0.059423,0.0063495,-0.0097718,151.45,0.001617,-0.36509,-3.1507
-0.059447,-0.0021522,-0.0026995,148.15,0.0014054,-0.35628,-3.1725
-0.059471,0.0044764,0.0002299,150.19,0.001189,-0.34738,-3.1938
-0.059495,-0.0088395,-0.0036974,149.71,0.000968,-0.33839,-3.2149
-0.059519,0.015092,-0.00062278,148.12,0.00074242,-0.32931,-3.2356
-0.059544,-0.0024063,-0.0091332,149.88,0.00051232,-0.32013,-3.2559
-0.059569,-0.0088328,-0.0041781,148.11,0.00027776,-0.31086,-3.2759
-0.059594,0.0034564,-0.00086133,149.61,3.8829e-05,-0.30149,-3.2956
-0.059619,0.0040378,-0.0069658,148.38,-0.00020441,-0.29204,-3.3149
-0.059645,-0.00093084,-0.008324,149.14,-0.00045187,-0.2825,-3.3338
-0.059671,-0.0073724,-0.0092733,151.34,-0.00070346,-0.27287,-3.3523
-0.059697,-0.005036,-0.0040285,148.47,-0.0009591,-0.26315,-3.3705
-0.059723,-0.0018431,-0.001157,149.8,-0.0012187,-0.25335,-3.3883
-0.05975,0.0064995,-0.0019166,148.35,-0.0014822,-0.24346,-3.4057
-0.059777,-0.009372,-0.005413,148.54,-0.0017494,-0.23349,-3.4228
-0.059804,-0.0029409,-0.010673,148.53,-0.0020202,-0.22344,-3.4394
-0.059831,-0.0065684,-0.0031317,148.85,-0.0022947,-0.2133,-3.4557
-0.059858,0.0061683,-0.010288,151.68,-0.0025725,-0.20308,-3.4715
-0.059886,-0.0055547,-0.0040155,150.86,-0.0028537,-0.19278,-3.487
-0.059914,-0.012099,-0.0054298,148.89,-0.0031381,-0.1824,-3.5021
-0.059942,-0.001234,-0.0073582,150.22,-0.0034256,-0.17195,-3.5168
-0.059971,0.0011539,0.00010857,150.12,-0.0037161,-0.16142,-3.531
-0.059999,-0.012722,-0.005406,151.03,-0.0040095,-0.15081,-3.5449
-0.060028,-0.0048628,-0.0023524,148.91,-0.0043056,-0.14013,-3.5583
-0.060057,0.011185,-0.00036643,150.47,-0.0046043,-0.12937,-3.5713
-0.060087,-0.0032101,-0.012518,151.34,-0.0049055,-0.11855,-3.584
-0.060116,0.0091666,-0.012169,151.1,-0.0052091,-0.10765,-3.5961
-0.060146,0.0080489,-0.0069709,149.4,-0.0055149,-0.096683,-3.6079
-0.060176,-0.016402,-0.0075482,151.54,-0.0058229,-0.085647,-3.6193
-0.060206,0.0064323,-0.0077481,151.03,-0.0061327,-0.074544,-3.6302
-0.060236,0.011338,-0.00050416,151.18,-0.0064445,-0.063375,-3.6407
-0.060267,-0.013315,-0.00076152,149.74,-0.0067579,-0.052141,-3.6507
-0.060298,-0.018272,-0.0015523,151.02,-0.0070729,-0.040844,-3.6603
-0.060329,-0.00072412,-0.013316,149.72,-0.0073894,-0.029484,-3.6695
-0.06036,0.010196,-0.0091073,148.33,-0.0077071,-0.018064,-3.6782
-0.060391,-0.015423,-0.00076458,151.78,-0.008026,-0.0065837,-3.6865
-0.060423,-0.001461,-0.0069224,148.89,-0.0083458,0.0049548,-3.6944
-0.060455,-0.017405,-0.0048245,150.7,-0.0086666,0.01655,-3.7018
-0.060487,-0.0011147,-0.012563,149.44,-0.0089881,0.028202,-3.7087
-0.060519,-0.003606,-0.011371,151.55,-0.0093101,0.039907,-3.7152
